period_start,period_end,ticker,premium,premium_pct,underlying_ret_in_prev_period,current_return_for_underlying,pnl_dollar,pnl_pct,contribution_pct,stock_entry,stock_expiry,strike,payoff,atm_correction,carried,split_factor
2024-02-16,2024-03-15,META,15.99,3.3783,24.0,5.0,5.99,1.2655,0.042183,473.32,496.98,475.0,21.98,0.84,False,1
2024-02-16,2024-03-15,MRK,4.95,3.8735,7.0,-4.97,-4.95,-3.8775,-0.12925,127.79,121.44,130.0,0.0,1.1,False,1
2024-02-16,2024-03-15,MSFT,9.22,2.2818,1.9,3.28,3.1,0.7672,0.025573,404.06,417.32,405.0,12.32,0.47,False,1
2024-02-16,2024-03-15,NFLX,17.87,3.0602,20.2,5.9,15.52,2.6569,0.088563,583.95,618.39,585.0,33.39,0.52,False,1
2024-02-16,2024-03-15,NKE,4.24,4.0962,2.9,-4.61,-4.24,-4.1011,-0.136703,103.51,98.74,105.0,0.0,0.74,False,1
2024-02-16,2024-03-15,NVDA,47.99,6.609,21.7,21.82,111.57,15.3643,0.512143,726.13,884.55,725.0,159.55,-0.56,False,1
2024-02-16,2024-03-15,ORCL,3.2,2.8749,1.1,14.81,14.61,13.121,0.437367,111.31,127.8,110.0,17.8,-0.65,False,1
2024-02-16,2024-03-15,PEP,1.61,0.968,0.7,2.97,4.65,2.7958,0.093193,166.32,171.26,165.0,6.26,-0.66,False,1
2024-02-16,2024-03-15,PG,4.31,2.7363,6.5,2.35,-3.09,-1.965,-0.0655,157.51,161.21,160.0,1.21,1.25,False,1
2024-02-16,2024-03-15,UNH,8.48,1.6259,1.7,-6.61,-8.48,-1.625,-0.054167,521.55,487.05,520.0,0.0,-0.77,False,1
2024-02-16,2024-03-15,V,5.57,1.9996,2.7,2.33,-0.52,-0.1867,-0.006223,278.56,285.05,280.0,5.05,0.72,False,1
2024-02-16,2024-03-15,WFC,1.98,3.8143,7.0,11.29,3.3,6.3475,0.211583,51.91,57.77,52.5,5.27,0.3,False,1
2024-02-16,2024-03-15,WMT,3.92,2.301,4.9,7.17,8.66,5.0834,0.169447,170.36,182.58,170.0,12.58,-0.18,False,3
2024-02-16,2024-03-15,XOM,3.55,3.4223,7.1,8.26,3.75,3.6103,0.120343,103.73,112.3,105.0,7.3,0.63,False,1
2024-03-18,2024-04-12,ABBV,5.05,2.8293,0.6,-9.42,-5.05,-2.8321,-0.094403,178.49,161.67,180.0,0.0,0.75,False,1
2024-03-18,2024-04-12,AMZN,4.71,2.6994,2.9,5.24,3.91,2.2409,0.074697,174.48,183.62,175.0,8.62,0.26,False,1
2024-03-18,2024-04-12,AVGO,42.71,3.452,1.4,5.94,32.98,2.6656,0.088853,1237.24,1310.69,1235.0,75.69,-1.12,False,1
2024-03-18,2024-04-12,BAC,0.74,2.055,5.6,-0.17,-0.74,-2.0411,-0.068037,36.01,35.95,36.0,0.0,-0.0,False,1
2024-03-18,2024-04-12,CMCSA,1.0,2.3191,4.6,-8.56,-1.0,-2.3191,-0.077303,43.12,39.43,43.0,0.0,-0.06,False,1
2024-03-18,2024-04-12,COST,9.94,1.3588,1.0,-1.81,-9.94,-1.3588,-0.045293,731.54,718.28,730.0,0.0,-0.77,False,1
2024-03-18,2024-04-12,CRM,7.75,2.5789,3.7,-9.19,-7.75,-2.5806,-0.08602,300.51,272.9,300.0,0.0,-0.26,False,1
2024-03-18,2024-04-12,CVX,2.21,1.422,0.5,1.4,0.37,0.2413,0.008043,155.41,157.59,155.0,2.59,-0.21,False,1
2024-03-18,2024-04-12,DIS,2.77,2.433,2.0,-0.79,-2.77,-2.4286,-0.080953,113.85,112.95,114.0,0.0,0.08,False,1
2024-03-18,2024-04-12,GOOG,3.06,2.0609,4.7,5.29,5.27,3.5493,0.11831,148.48,156.33,148.0,8.33,-0.24,False,1
2024-03-18,2024-04-12,GOOGL,3.89,2.6341,5.1,4.86,2.97,2.0111,0.067037,147.68,154.86,148.0,6.86,0.16,False,1
2024-03-18,2024-04-12,HD,4.19,1.1266,2.6,-9.14,-4.19,-1.128,-0.0376,371.91,337.93,370.0,0.0,-0.96,False,1
2024-03-18,2024-04-12,IBM,1.7,0.8868,2.2,-5.45,-1.7,-0.8895,-0.02965,191.69,181.25,190.0,0.0,-0.85,False,1
2024-03-18,2024-04-12,JNJ,0.66,0.421,0.1,-5.85,-0.66,-0.421,-0.014033,156.76,147.59,155.0,0.0,-0.88,False,1
2024-03-18,2024-04-12,JPM,7.04,3.6541,7.6,-5.07,-7.04,-3.6541,-0.121803,192.66,182.89,195.0,0.0,1.17,False,1
2024-03-18,2024-04-12,KO,0.56,0.9313,1.2,-3.31,-0.56,-0.9396,-0.03132,60.13,58.14,60.0,0.0,-0.07,False,1
2024-03-18,2024-04-12,MA,8.15,1.7019,2.3,-3.99,-8.15,-1.7029,-0.056763,478.89,459.79,480.0,0.0,0.55,False,1
2024-03-18,2024-04-12,META,13.27,2.6701,5.0,0.65,-8.04,-1.6178,-0.053927,496.98,500.23,495.0,5.23,-0.99,False,1
2024-03-18,2024-04-12,MSFT,6.19,1.4833,3.3,-0.88,-6.19,-1.4833,-0.049443,417.32,413.64,415.0,0.0,-1.16,False,1
2024-03-18,2024-04-12,NFLX,18.2,2.9431,5.9,-1.82,-18.2,-2.9439,-0.09813,618.39,607.15,620.0,0.0,0.8,False,1
2024-03-18,2024-04-12,NOW,17.4,2.3022,0.4,-2.64,-17.4,-2.3022,-0.07674,755.8,735.81,755.0,0.0,-0.4,False,1
2024-03-18,2024-04-12,NVDA,54.43,6.1534,21.8,-2.77,-54.43,-6.154,-0.205133,884.55,860.01,885.0,0.0,0.22,False,1
2024-03-18,2024-04-12,ORCL,3.3,2.5822,14.8,-6.2,-3.3,-2.5822,-0.086073,127.8,119.88,128.0,0.0,0.1,False,1
2024-03-18,2024-04-12,PEP,1.17,0.6832,3.0,-2.52,-1.17,-0.6832,-0.022773,171.26,166.95,170.0,0.0,-0.63,False,1
2024-03-18,2024-04-12,PG,0.52,0.3226,2.3,-3.57,-0.52,-0.3257,-0.010857,161.21,155.45,160.0,0.0,-0.61,False,1
2024-03-18,2024-04-12,QCOM,5.04,3.0194,9.3,1.75,-2.7,-1.6175,-0.053917,166.92,169.84,167.5,2.34,0.29,False,1
2024-03-18,2024-04-12,TMO,11.18,1.9274,5.9,-3.82,-11.18,-1.9266,-0.06422,580.05,557.87,580.0,0.0,-0.02,False,1
2024-03-18,2024-04-12,V,3.83,1.3436,2.3,-4.83,-3.83,-1.3419,-0.04473,285.05,271.28,285.0,0.0,-0.02,False,1
2024-03-18,2024-04-12,WFC,1.88,3.2543,11.3,-1.38,-1.88,-3.2629,-0.108763,57.77,56.97,58.0,0.0,0.11,False,1
2024-03-18,2024-04-12,XOM,1.81,1.6118,8.3,6.57,5.87,5.2271,0.174237,112.3,119.68,112.0,7.68,-0.15,False,1
2024-04-15,2024-05-10,AMZN,8.91,4.8524,5.2,1.61,-7.34,-3.9974,-0.133247,183.62,186.57,185.0,1.57,0.69,False,1
2024-04-15,2024-05-10,AVGO,48.6,3.708,5.9,2.05,-21.09,-1.6095,-0.05365,1310.69,1337.51,1310.0,27.51,-0.35,False,1
2024-04-15,2024-05-10,CVX,3.51,2.2273,1.4,4.4,3.52,2.2368,0.07456,157.59,164.53,157.5,7.03,-0.04,False,1
2024-04-15,2024-05-10,GOOG,6.82,4.3626,5.3,9.32,6.57,4.2058,0.140193,156.33,170.9,157.5,13.4,0.58,False,1
2024-04-15,2024-05-10,GOOGL,5.82,3.7582,4.9,9.22,8.32,5.3726,0.179087,154.86,169.14,155.0,14.14,0.07,False,1
2024-04-15,2024-05-10,META,25.38,5.0737,0.7,-6.44,-25.38,-5.0747,-0.169157,500.23,468.01,500.0,0.0,-0.12,False,1
2024-04-15,2024-05-10,MRK,2.62,2.0762,3.9,2.46,0.66,0.527,0.017567,126.19,129.29,126.0,3.29,-0.1,False,1
2024-04-15,2024-05-10,QCOM,7.98,4.6985,1.7,8.46,6.23,3.6682,0.122273,169.84,184.21,170.0,14.21,0.08,False,1
2024-04-15,2024-05-10,XOM,3.11,2.5986,6.6,-1.48,-3.11,-2.5986,-0.08662,119.68,117.91,120.0,0.0,0.16,False,1
2024-05-13,2024-06-07,AAPL,1.77,0.9502,7.9,3.67,6.35,3.4088,0.113627,186.28,193.12,185.0,8.12,-0.64,False,1
2024-05-13,2024-06-07,ADBE,13.7,2.8358,2.8,-4.8,-13.7,-2.8348,-0.094493,483.11,459.94,485.0,0.0,0.95,False,1
2024-05-13,2024-06-07,AMZN,2.66,1.4257,1.6,0.26,-0.6,-0.3243,-0.01081,186.57,187.06,185.0,2.06,-0.79,False,1
2024-05-13,2024-06-07,AVGO,49.24,3.6815,2.0,7.7,51.23,3.8299,0.127663,1337.51,1440.47,1340.0,100.47,1.24,False,1
2024-05-13,2024-06-07,BAC,0.58,1.5179,6.3,3.82,1.09,2.8657,0.095523,38.21,39.67,38.0,1.67,-0.1,False,1
2024-05-13,2024-06-07,BX,2.94,2.4073,0.8,-1.99,-2.94,-2.4032,-0.080107,122.13,119.7,122.0,0.0,-0.06,False,1
2024-05-13,2024-06-07,CMCSA,1.11,2.796,0.7,-2.29,-1.11,-2.796,-0.0932,39.7,38.79,40.0,0.0,0.15,False,1
2024-05-13,2024-06-07,COST,18.32,2.3634,7.9,9.44,55.02,7.0973,0.236577,775.15,848.34,775.0,73.34,-0.08,False,1
2024-05-13,2024-06-07,CRM,13.64,4.915,1.7,-12.86,-13.64,-4.915,-0.163833,277.52,241.84,280.0,0.0,1.24,False,1
2024-05-13,2024-06-07,CVX,4.79,2.9113,4.4,-4.73,-4.79,-2.9083,-0.096943,164.53,156.74,165.0,0.0,0.24,False,1
2024-05-13,2024-06-07,GOOG,3.4,1.9895,9.3,3.35,3.23,1.89,0.063,170.9,176.63,170.0,6.63,-0.45,False,1
2024-05-13,2024-06-07,GOOGL,5.18,3.0626,9.2,3.47,-0.17,-0.1005,-0.00335,169.14,175.01,170.0,5.01,0.43,False,1
2024-05-13,2024-06-07,HD,8.34,2.446,0.9,-2.46,-8.34,-2.446,-0.081533,340.96,332.56,340.0,0.0,-0.48,False,1
2024-05-13,2024-06-07,INTU,20.38,3.2494,2.5,-9.56,-20.38,-3.2502,-0.10834,627.19,567.24,630.0,0.0,1.4,False,1
2024-05-13,2024-06-07,JNJ,1.2,0.7935,2.5,-2.7,-1.2,-0.7935,-0.02645,151.22,147.13,150.0,0.0,-0.61,False,1
2024-05-13,2024-06-07,JPM,4.4,2.2141,8.7,0.44,-4.4,-2.2115,-0.073717,198.73,199.61,200.0,0.0,0.64,False,1
2024-05-13,2024-06-07,KO,0.96,1.5099,9.4,0.02,-0.96,-1.5099,-0.05033,63.58,63.59,64.0,0.0,0.21,False,1
2024-05-13,2024-06-07,LLY,21.0,2.7715,0.9,14.16,84.0,11.0862,0.36954,757.7,865.0,760.0,105.0,1.15,False,1
2024-05-13,2024-06-07,MRK,1.92,1.485,2.5,1.7,0.58,0.4447,0.014823,129.29,131.49,129.0,2.49,-0.14,False,1
2024-05-13,2024-06-07,MSFT,9.06,2.1899,0.0,3.42,3.81,0.9209,0.030697,413.72,427.87,415.0,12.87,0.64,False,1
2024-05-13,2024-06-07,NFLX,14.9,2.4165,1.6,4.53,14.59,2.367,0.0789,616.59,644.5,615.0,29.5,-0.8,False,1
2024-05-13,2024-06-07,NVDA,55.7,6.1616,5.1,-86.53,-55.7,-6.1621,-0.205403,903.99,121.79,905.0,0.0,0.5,False,1
2024-05-13,2024-06-07,PEP,2.03,1.1222,8.4,-8.29,-2.03,-1.1222,-0.037407,180.9,165.9,180.0,0.0,-0.45,False,1
2024-05-13,2024-06-07,PG,0.91,0.5486,6.7,0.89,1.45,0.8712,0.02904,165.87,167.35,165.0,2.35,-0.43,False,1
2024-05-13,2024-06-07,QCOM,5.54,3.0074,8.5,13.65,18.81,10.2085,0.340283,184.21,209.35,185.0,24.35,0.39,False,1
2024-05-13,2024-06-07,TSLA,5.23,3.0426,6.4,1.11,-1.44,-0.8348,-0.027827,171.89,173.79,170.0,3.79,-0.94,False,1
2024-05-13,2024-06-07,UNH,6.13,1.1979,14.8,-3.27,-6.13,-1.1979,-0.03993,511.74,495.0,510.0,0.0,-0.87,False,1
2024-05-13,2024-06-07,V,3.87,1.3852,3.0,-1.56,-3.87,-1.3869,-0.04623,279.39,275.04,280.0,0.0,0.3,False,1
2024-05-13,2024-06-07,WFC,0.79,1.2896,7.5,-5.44,-0.79,-1.2896,-0.042987,61.26,57.93,61.0,0.0,-0.13,False,1
2024-05-13,2024-06-07,WMT,1.05,1.7381,0.8,10.84,5.91,9.7914,0.32638,60.41,66.96,60.0,6.96,-0.2,False,1
2024-06-10,2024-07-05,AAPL,5.64,2.9205,3.7,17.97,27.18,14.0742,0.46914,193.12,227.82,195.0,32.82,0.94,False,1
2024-06-10,2024-07-05,ABBV,3.52,2.065,5.7,-2.31,-3.52,-2.065,-0.068833,170.46,166.52,170.0,0.0,-0.23,False,1
2024-06-10,2024-07-05,ABT,1.66,1.5443,2.6,-5.0,-1.66,-1.5397,-0.051323,107.49,102.12,107.0,0.0,-0.24,False,1
2024-06-10,2024-07-05,AMZN,1.97,1.0531,0.3,6.54,12.32,6.5861,0.219537,187.06,199.29,185.0,14.29,-1.03,False,1
2024-06-10,2024-07-05,AVGO,70.17,4.8713,7.7,-88.18,-70.17,-4.871,-0.162367,1440.47,170.33,1440.0,0.0,-0.23,False,1
2024-06-10,2024-07-05,BAC,1.12,2.8233,3.8,2.39,-0.5,-1.2478,-0.041593,39.67,40.62,40.0,0.62,0.17,False,1
2024-06-10,2024-07-05,COST,15.07,1.7764,9.4,3.83,15.77,1.8589,0.061963,848.34,880.84,850.0,30.84,0.83,False,1
2024-06-10,2024-07-05,GOOG,1.93,1.0927,3.4,7.84,13.54,7.6686,0.25562,176.63,190.48,175.0,15.48,-0.82,False,1
2024-06-10,2024-07-05,GOOGL,3.5,1.9999,3.5,8.01,10.53,6.0197,0.200657,175.01,189.03,175.0,14.03,-0.0,False,1
2024-06-10,2024-07-05,IBM,2.38,1.3969,1.7,4.26,5.26,3.0872,0.102907,170.38,177.64,170.0,7.64,-0.19,False,1
2024-06-10,2024-07-05,JPM,4.39,2.1993,0.4,2.79,0.77,0.3883,0.012943,199.61,205.17,200.0,5.17,0.19,False,1
2024-06-10,2024-07-05,KO,1.5,2.3589,0.0,-0.99,-1.5,-2.3667,-0.07889,63.59,62.96,64.0,0.0,0.2,False,1
2024-06-10,2024-07-05,LLY,22.99,2.6578,14.2,6.13,30.01,3.4694,0.115647,865.0,918.0,865.0,53.0,0.0,False,1
2024-06-10,2024-07-05,META,16.1,3.2033,7.4,5.32,8.22,1.6355,0.054517,502.6,529.32,505.0,24.32,1.2,False,1
2024-06-10,2024-07-05,MRK,0.07,0.0532,1.7,-4.34,-0.07,-0.057,-0.0019,131.49,125.78,129.0,0.0,-1.25,False,1
2024-06-10,2024-07-05,MSFT,9.72,2.2717,3.4,8.97,26.52,6.1993,0.206643,427.87,466.24,430.0,36.24,1.07,False,1
2024-06-10,2024-07-05,NFLX,16.15,2.5058,4.5,6.4,24.59,3.8154,0.12718,644.5,685.74,645.0,40.74,0.25,False,1
2024-06-10,2024-07-05,NKE,3.61,3.7604,3.5,-23.91,-3.61,-3.7604,-0.125347,96.0,73.05,96.0,0.0,0.0,False,1
2024-06-10,2024-07-05,ORCL,4.36,3.502,7.0,16.49,16.67,13.3896,0.44632,124.5,145.03,124.0,21.03,-0.25,False,1
2024-06-10,2024-07-05,PG,,,0.9,-0.5,1.52,0.9083,0.030277,167.35,166.52,165.0,1.52,-1.18,False,1
2024-06-10,2024-07-05,QCOM,6.17,2.9472,13.6,-0.7,-6.17,-2.9496,-0.09832,209.35,207.89,210.0,0.0,0.32,False,1
2024-06-10,2024-07-05,TMO,14.8,2.5452,4.2,-7.12,-14.8,-2.5452,-0.08484,581.48,540.1,580.0,0.0,-0.74,False,1
2024-06-10,2024-07-05,TSLA,10.21,5.8749,1.1,45.54,67.73,38.9752,1.299173,173.79,252.94,175.0,77.94,0.61,False,1
2024-06-10,2024-07-05,WMT,0.82,1.2246,10.8,4.06,1.86,2.7778,0.092593,66.96,69.68,67.0,2.68,0.02,False,1
2024-07-08,2024-08-02,AAPL,8.09,3.551,18.0,-8.14,-8.09,-3.551,-0.118367,227.82,209.27,230.0,0.0,1.09,False,1
2024-07-08,2024-08-02,ADBE,13.6,2.3636,25.1,-11.48,-13.6,-2.3636,-0.078787,575.4,509.32,575.0,0.0,-0.2,False,1
2024-07-08,2024-08-02,AMZN,8.89,4.4608,6.5,-19.2,-8.89,-4.4583,-0.14861,199.29,161.02,200.0,0.0,0.36,False,1
2024-07-08,2024-08-02,BAC,1.39,3.422,2.4,-9.77,-1.39,-3.422,-0.114067,40.62,36.65,41.0,0.0,0.19,False,1
2024-07-08,2024-08-02,BX,4.37,3.6184,0.9,7.24,4.14,3.4321,0.114403,120.77,129.51,121.0,8.51,0.12,False,1
2024-07-08,2024-08-02,COST,14.43,1.6382,3.8,-8.97,-14.43,-1.6382,-0.054607,880.84,801.83,880.0,0.0,-0.42,False,1
2024-07-08,2024-08-02,CRM,3.38,1.3133,6.4,-7.13,-3.38,-1.3113,-0.04371,257.37,239.01,255.0,0.0,-1.18,False,1
2024-07-08,2024-08-02,GOOG,5.68,2.9819,7.8,-15.67,-5.68,-2.9819,-0.099397,190.48,160.64,190.0,0.0,-0.24,False,1
2024-07-08,2024-08-02,GOOGL,7.29,3.8565,8.0,-15.75,-7.29,-3.8539,-0.128463,189.03,159.25,190.0,0.0,0.49,False,1
2024-07-08,2024-08-02,HD,7.35,2.1643,2.1,3.07,2.66,0.7833,0.02611,339.6,350.01,340.0,10.01,0.2,False,1
2024-07-08,2024-08-02,IBM,8.23,4.633,4.3,3.19,-4.92,-2.7696,-0.09232,177.64,183.31,180.0,3.31,1.18,False,1
2024-07-08,2024-08-02,JPM,4.57,2.2274,2.8,-5.01,-4.57,-2.225,-0.074167,205.17,194.9,205.0,0.0,-0.08,False,1
2024-07-08,2024-08-02,LLY,23.75,2.5871,6.1,-15.55,-23.75,-2.5871,-0.086237,918.0,775.26,920.0,0.0,1.0,False,1
2024-07-08,2024-08-02,META,27.84,5.2596,5.3,-10.12,-27.84,-5.2596,-0.17532,529.32,475.73,530.0,0.0,0.34,False,1
2024-07-08,2024-08-02,MSFT,10.73,2.3014,9.0,-15.25,-10.73,-2.3014,-0.076713,466.24,395.15,465.0,0.0,-0.62,False,1
2024-07-08,2024-08-02,NFLX,31.08,4.5323,6.4,-12.71,-31.08,-4.5323,-0.151077,685.74,598.55,685.0,0.0,-0.37,False,1
2024-07-08,2024-08-02,NOW,29.37,3.8332,8.0,1.97,-13.1,-1.7097,-0.05699,766.2,781.27,765.0,16.27,-0.6,False,1
2024-07-08,2024-08-02,NVDA,6.2,4.8362,5.3,-21.65,-6.2,-4.8362,-0.161207,128.2,100.45,128.0,0.0,-0.1,False,1
2024-07-08,2024-08-02,ORCL,3.19,2.1995,16.5,-11.84,-3.19,-2.1961,-0.073203,145.03,127.86,145.0,0.0,-0.01,False,1
2024-07-08,2024-08-02,TSLA,19.85,7.8477,45.5,-21.37,-19.85,-7.8477,-0.26159,252.94,198.88,255.0,0.0,1.03,False,1
2024-07-08,2024-08-02,WFC,1.58,2.6775,1.9,-11.68,-1.58,-2.669,-0.088967,59.01,52.12,59.0,0.0,-0.0,False,1
2024-07-08,2024-08-02,WMT,1.36,1.9518,4.1,-3.0,-1.36,-1.9518,-0.06506,69.68,67.59,70.0,0.0,0.16,False,1
2024-08-02,2024-08-30,ABT,1.38,1.2398,9.0,1.76,2.89,2.6008,0.086693,111.31,113.27,109.0,4.27,-1.15,False,1
2024-08-05,2024-08-30,ABBV,5.72,3.1026,10.7,6.48,5.59,3.0321,0.10107,184.36,196.31,185.0,11.31,0.32,False,1
2024-08-05,2024-08-30,BX,5.3,4.0923,7.2,9.92,7.06,5.4552,0.18184,129.51,142.36,130.0,12.36,0.25,False,1
2024-08-05,2024-08-30,CMCSA,1.19,3.0373,5.0,1.0,-0.62,-1.5824,-0.052747,39.18,39.57,39.0,0.57,-0.09,False,1
2024-08-05,2024-08-30,HD,14.29,4.0827,3.1,5.28,4.21,1.2014,0.040047,350.01,368.5,350.0,18.5,-0.01,False,1
2024-08-05,2024-08-30,IBM,7.74,4.2224,3.2,10.27,9.4,5.1252,0.17084,183.31,202.13,185.0,17.13,0.85,False,1
2024-08-05,2024-08-30,INTU,26.06,4.3219,6.3,4.53,4.2,0.6974,0.023247,602.97,630.26,600.0,30.26,-1.48,False,1
2024-08-05,2024-08-30,JNJ,3.1,1.9225,10.8,2.86,2.77,1.7147,0.057157,161.25,165.86,160.0,5.86,-0.62,False,1
2024-08-05,2024-08-30,KO,1.39,2.0411,8.2,6.42,3.08,4.5228,0.15076,68.1,72.47,68.0,4.47,-0.05,False,1
2024-08-05,2024-08-30,NOW,31.99,4.0946,2.0,9.44,43.01,5.5051,0.183503,781.27,855.0,780.0,75.0,-0.63,False,5
2024-08-05,2024-08-30,PEP,5.26,3.0223,7.4,-0.67,-5.26,-3.0223,-0.100743,174.04,172.88,175.0,0.0,0.48,False,1
2024-08-05,2024-08-30,PG,5.47,3.2548,0.9,2.07,-3.93,-2.3385,-0.07795,168.06,171.54,170.0,1.54,0.97,False,1
2024-08-05,2024-08-30,TMO,16.98,2.8393,10.7,2.85,-1.91,-0.3202,-0.010673,598.03,615.07,600.0,15.07,0.98,False,1
2024-08-05,2024-08-30,UNH,15.52,2.723,16.5,3.55,4.68,0.8211,0.02737,569.96,590.2,570.0,20.2,0.02,False,1
2024-08-05,2024-08-30,XOM,3.87,3.372,2.3,2.76,-0.92,-0.806,-0.026867,114.77,117.94,115.0,2.94,0.12,False,1
2024-08-30,2024-09-27,AAPL,6.35,2.7729,9.4,1.75,-3.35,-1.4629,-0.048763,229.0,233.0,230.0,3.0,0.5,False,1
2024-08-30,2024-09-27,ABBV,3.0,1.5282,6.5,0.6,-0.52,-0.2623,-0.008743,196.31,197.48,195.0,2.48,-0.65,False,1
2024-08-30,2024-09-27,ABT,1.27,1.1212,1.8,0.65,-0.25,-0.2251,-0.007503,113.27,114.01,113.0,1.01,-0.13,False,1
2024-08-30,2024-09-27,ADBE,24.12,4.1991,12.8,-9.86,-24.12,-4.1982,-0.13994,574.41,517.78,575.0,0.0,0.3,False,1
2024-08-30,2024-09-27,AMZN,5.88,3.2941,10.9,4.39,0.45,0.2521,0.008403,178.5,186.33,180.0,6.33,0.75,False,1
2024-08-30,2024-09-27,AVGO,12.09,7.4254,14.6,5.95,-4.59,-2.8191,-0.09397,162.82,172.5,165.0,7.5,1.09,False,1
2024-08-30,2024-09-27,BAC,1.21,2.9693,11.2,-2.63,-1.21,-2.9571,-0.09857,40.75,39.68,41.0,0.0,0.12,False,1
2024-08-30,2024-09-27,BX,4.04,2.8379,9.9,7.57,7.09,4.9803,0.16601,142.36,153.13,142.0,11.13,-0.18,False,1
2024-08-30,2024-09-27,CMCSA,1.4,3.538,1.0,5.56,0.37,0.9477,0.03159,39.57,41.77,40.0,1.77,0.22,False,1
2024-08-30,2024-09-27,COST,20.41,2.2871,11.3,-0.66,-20.41,-2.2871,-0.076237,892.38,886.52,890.0,0.0,-1.19,False,1
2024-08-30,2024-09-27,CRM,8.75,3.4599,5.8,8.23,9.96,3.9383,0.131277,252.9,273.71,255.0,18.71,1.05,False,1
2024-08-30,2024-09-27,CVX,5.63,3.8053,2.3,-0.46,-5.63,-3.802,-0.126733,147.95,147.27,150.0,0.0,1.03,False,1
2024-08-30,2024-09-27,DIS,1.5,1.6597,3.0,6.43,4.69,5.1892,0.172973,90.38,96.19,90.0,6.19,-0.19,False,1
2024-08-30,2024-09-27,GOOG,4.14,2.5074,2.8,1.26,-1.95,-1.1841,-0.03947,165.11,167.19,165.0,2.19,-0.06,False,1
2024-08-30,2024-09-27,GOOGL,5.36,3.2807,2.6,1.51,-4.51,-2.7604,-0.092013,163.38,165.85,165.0,0.85,0.81,False,1
2024-08-30,2024-09-27,HD,8.93,2.4233,5.3,9.96,26.27,7.1289,0.23763,368.5,405.2,370.0,35.2,0.75,False,1
2024-08-30,2024-09-27,IBM,1.83,0.9054,10.3,9.38,19.25,9.5211,0.31737,202.13,221.08,200.0,21.08,-1.07,False,1
2024-08-30,2024-09-27,INTU,16.37,2.5973,4.5,-1.47,-16.37,-2.5973,-0.086577,630.26,621.0,630.0,0.0,-0.13,False,1
2024-08-30,2024-09-27,JNJ,1.25,0.7536,2.9,-2.29,-1.25,-0.7536,-0.02512,165.86,162.06,165.0,0.0,-0.43,False,1
2024-08-30,2024-09-27,JPM,4.1,1.8238,15.3,-6.2,-4.1,-1.8238,-0.060793,224.8,210.86,225.0,0.0,0.1,False,1
2024-08-30,2024-09-27,KO,0.61,0.8417,6.4,-0.84,-0.61,-0.8486,-0.028287,72.47,71.86,72.0,0.0,-0.24,False,1
2024-08-30,2024-09-27,LLY,32.83,3.4197,23.8,-7.72,-32.83,-3.4197,-0.11399,960.02,885.94,960.0,0.0,-0.01,False,1
2024-08-30,2024-09-27,MA,5.82,1.2041,9.4,2.16,7.98,1.651,0.055033,483.34,493.8,480.0,13.8,-1.67,False,1
2024-08-30,2024-09-27,META,14.06,2.6971,9.6,9.81,38.39,7.3632,0.24544,521.31,572.44,520.0,52.44,-0.65,False,1
2024-08-30,2024-09-27,MRK,2.98,2.5158,5.5,-4.13,-2.98,-2.5116,-0.08372,118.45,113.56,118.0,0.0,-0.22,False,1
2024-08-30,2024-09-27,MSFT,6.93,1.6613,5.6,3.15,8.37,2.0065,0.066883,417.14,430.3,415.0,15.3,-1.07,False,1
2024-08-30,2024-09-27,NFLX,16.52,2.3555,17.2,1.13,-7.25,-1.0344,-0.03448,701.35,709.27,700.0,9.27,-0.68,False,1
2024-08-30,2024-09-27,NKE,3.44,4.1287,16.7,6.1,1.96,2.3524,0.078413,83.32,88.4,83.0,5.4,-0.16,False,1
2024-08-30,2024-09-27,NVDA,5.52,4.6243,18.8,1.73,-3.08,-2.5844,-0.086147,119.37,121.44,119.0,2.44,-0.19,False,1
2024-08-30,2024-09-27,ORCL,6.16,4.3598,10.5,20.6,23.24,16.452,0.5484,141.29,170.4,141.0,29.4,-0.14,False,1
2024-08-30,2024-09-27,PG,0.98,0.5713,2.1,0.97,2.22,1.2942,0.04314,171.54,173.2,170.0,3.2,-0.77,False,1
2024-08-30,2024-09-27,QCOM,6.65,3.7935,11.0,-2.99,-6.65,-3.7935,-0.12645,175.3,170.05,175.0,0.0,-0.15,False,1
2024-08-30,2024-09-27,TSLA,11.04,5.1562,7.7,22.19,35.59,16.62,0.554,214.11,261.63,215.0,46.63,0.44,False,1
2024-08-30,2024-09-27,UNH,14.0,2.3721,3.6,-0.94,-14.0,-2.3721,-0.07907,590.2,584.68,590.0,0.0,-0.1,False,1
2024-08-30,2024-09-27,V,3.03,1.0964,7.8,-0.51,-3.03,-1.0945,-0.036483,276.37,274.95,275.0,0.0,-0.68,False,1
2024-08-30,2024-09-27,WFC,0.84,1.4366,12.2,-3.39,-0.84,-1.4452,-0.048173,58.47,56.49,58.0,0.0,-0.24,False,1
2024-08-30,2024-09-27,WMT,0.79,1.0229,14.3,4.56,2.96,3.8262,0.12754,77.23,80.75,77.0,3.75,-0.12,False,1
2024-08-30,2024-09-27,XOM,2.68,2.2723,2.8,-0.61,-2.68,-2.2723,-0.075743,117.94,117.22,118.0,0.0,0.03,False,1
2024-09-30,2024-10-25,AAPL,6.73,2.8884,1.7,0.17,-6.73,-2.8884,-0.09628,233.0,233.4,235.0,0.0,1.0,False,1
